API Well Number,County,Company Name,API Hole Number,Sidetrack,Completion,Well Type,Production Field Name,Well Status,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl",Reporting Year,Location 1
31029203890000,29,"Cotton Well Drilling Co., Inc.",20389,0,0,GD,Brant-Eden,AC,"Turton, B. #2",Boston,Medina,12,1247,5,1990,"Boston, NY
(42.6409508320005, -78.73951583799965)"
31013176250000,13,"Volk, Charles",17625,0,0,GD,Lakeshore,AC,"Volk, C #1",French Creek,Medina,10,1893,38,1991,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31037194400000,37,United States Gypsum Co.,19440,0,0,GD,Indian Falls,AC,Riley #3,Batavia,Medina,12,2044,54,1988,"Batavia, NY
(42.99836355800045, -78.18823639699963)"
31013145610000,13,Belden & Blake Corporation,14561,0,0,GD,Lakeshore,AC,Hall 598,Westfield,Medina,12,4150,71,1994,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013146310000,13,Great Lakes Energy Partners,14631,0,0,GD,Lakeshore,AC,"Cochrane,I 3",Westfield,Medina,12,1182,0,2000,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31051173040000,51,"Lenape Resources, Inc.",17304,0,0,GD,Uhley Corners-Caledonia,AC,Rogers 94,York,Medina,10,841,65,1998,"York, NY
(43.20406110900046, -76.93921900099963)"
31029171830000,29,"Pefley Oil & Gas, Inc.",17183,0,0,GD,Orchard Park-Hamburg,AC,Cash #1,Orchard Park,Medina,7,1703,0,1993,"Orchard Park, NY
(42.76718214500045, -78.74387926899965)"
31013168450000,13,"Universal Resources Holdings , Inc.",16845,0,0,GD,Lakeshore,AC,W Sass #1,Charlotte,Medina,12,283,0,1996,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31013136920000,13,"Briggs, Diane M.",13692,0,0,GD,Lakeshore,AC,1 Briggs,Sheridan,Medina,12,0,0,1995,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31009172670000,9,Great Lakes Energy Partners,17267,0,0,GD,Lakeshore,AC,"Stone, R #1",Conewango,Medina,12,4819,0,1990,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013192050000,13,"Dunnewold, Roger, E.",19205,0,0,GD,Lakeshore,AC,"Dunnewold, E #1",French Creek,Medina,8,1018,0,1992,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31013163050000,13,"Nornew, Inc.",16305,0,0,GD,Lakeshore,PA,Biehls/Davidson #1,Busti,Medina,0,0,0,1994,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31029191200000,29,United States Gypsum Co.,19120,0,0,GD,Alden-Lancaster,AC,Snyder 8,Alden,Medina,12,854,0,1995,"Alden, NY
(42.90013055000048, -78.49091643399964)"
31029160120000,29,"Weil Resources, Inc.",16012,0,0,GD,Orchard Park-Hamburg,IN,Tomaka No 1,Hamburg,Medina,12,1706,0,1995,"Hamburg, NY
(42.71606257200045, -78.83210809599967)"
31013664210000,13,Seneca Resources Corp.,66421,0,0,GD,Lakeshore,AC,Cappellino 1683-I,Hanover,Medina,12,3219,0,1995,"Hanover, NY
(42.963563303000456, -75.37938870499966)"
31009124610000,9,Belden & Blake Corporation,12461,0,0,GD,Utley Brook,AC,Farner Zoar #3 1184,Otto,Medina,12,4301,25,1992,"Otto, NY
(42.356452499000454, -78.83082631199966)"
31029187810000,29,"Cotton Well Drilling Co., Inc.",18781,0,0,GD,Brant-Eden,AC,Mammoser #4,Boston,Medina,6,635,0,1989,"Boston, NY
(42.6409508320005, -78.73951583799965)"
31037145750000,37,"GFS Energy, Inc.",14575,0,0,GD,Alden-Lancaster,AC,Cummings 1,Pembroke,Medina,12,2003,0,1998,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31051161950000,51,"Lenape Resources, Inc.",16195,0,0,GD,Uhley Corners-Caledonia,AC,Hoag 87,Caledonia,Medina,12,1001,0,1994,"Caledonia, NY
(42.97387118100045, -77.85328841499967)"
31037204800000,37,United States Gypsum Co.,20480,0,0,GD,Danley Corners,AC,"Stockschlaeder, F. #1",Darien,Medina,12,11827,14,1989,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013164450000,13,"Nornew, Inc.",16445,0,0,GD,Lakeshore,AC,"Marsh, F.B. #NY-0004",Poland,Medina,12,3300,0,1989,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013151930000,13,Belden & Blake Corporation,15193,0,0,GD,Lakeshore,AC,Westfield Watershed #8,Westfield,Medina,0,0,0,1993,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31121138880000,121,"GFS Energy, Inc.",13888,0,0,GD,Leicester,AC,Krammell 1,Perry,Medina,12,1036,0,1999,"Perry, NY
(42.719613163000474, -78.00549933199966)"
31029684560000,29,Seneca Resources Corp.,68456,0,0,GD,West Seneca,IN,Vogel #124-I,West Seneca,Medina,0,0,0,1991,"West Seneca, NY
(42.8498506140005, -78.80010811999966)"
31013100320000,13,Belden & Blake Corporation,10032,0,0,GD,Lakeshore,AC,Dean 17,Portland,Medina,3,205,0,1990,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013180060000,13,"Kastle Resources Enterprises, Inc.",18006,0,0,GD,Lakeshore,AC,"Johnson, P #1",Ellington,Medina,7,3080,0,1987,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31037175510000,37,United States Gypsum Co.,17551,0,0,GD,Indian Falls,AC,Arnold #1,Oakfield,Medina,4,419,20,1997,"Oakfield, NY
(43.0659900280005, -78.27070835599966)"
31013198850000,13,"Chautauqua Energy,  Inc.",19885,0,0,GD,Lakeshore,AC,Wainwright 2,Westfield,Medina,12,1366,0,1999,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013112080000,13,Belden & Blake Corporation,11208,0,0,GD,Lakeshore,AC,Farnham Unit 254 #1,Portland,Medina,11,1954,0,1997,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31029109590000,29,"Ardent Resources, Inc.",10959,0,0,GW,Concord,AC,Heary Clarence 1,Concord,Medina,3,547,11,1993,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31037135680000,37,"Lenape Resources, Inc.",13568,0,0,GD,Uhley Corners-Caledonia,AC,Thater 14,Pavilion,Medina,12,2917,40,1996,"Pavilion, NY
(42.87466008700045, -78.02324781999965)"
31013208140000,13,"Chautauqua Energy,  Inc.",20814,0,0,GD,Lakeshore,AC,Portman #2,Westfield,Medina,12,2983,0,1999,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029207490000,29,"Stedman Energy, Inc.",20749,0,0,GD,North Collins,AC,Burke #1,North Collins,Medina,5,696,0,1990,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31009153750000,9,"Texas Keystone, Inc.",15375,0,0,GD,Lakeshore,AC,Stone C #1,Persia,Medina,11,7819,0,1990,"Persia, NY
(42.3847813000005, -78.93615603399968)"
31067155840000,67,Cox Family Farm,15584,0,0,GW,Cross Lake,AC,Cox R,Lysander,Trenton,0,0,,2000,"Lysander, NY
(43.20631204900047, -76.46518611999966)"
31121198310000,121,"Ransom Rail Farm, Inc.",19831,0,0,GD,Leicester,AC,Dueppengeisser 2,Perry,Medina,12,150,0,1996,"Perry, NY
(42.719613163000474, -78.00549933199966)"
31029197680000,29,"Stedman Energy, Inc.",19768,0,0,GD,Brant-Eden,AC,Janik 2,Brant,Medina,12,2610,30,1996,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31029191040000,29,"Stedman Energy, Inc.",19104,0,0,GD,Brant-Eden,AC,Henry R. Weller Etux 1,Brant,Medina,0,1422,0,1990,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013207360000,13,"Chautauqua Energy,  Inc.",20736,0,0,GD,Lakeshore,AC,Chaut. Partners Ltd. #1,Chautauqua,Medina,12,3519,0,1989,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029211670000,29,"Weil Resources, Inc.",21167,0,0,GD,Central Wales,IN,Mac-V #2,Wales,Onondaga,8,89,0,1992,"Wales, NY
(42.70394143600049, -78.57472823799964)"
31029609090000,29,"Reserve Gas Co., Inc.",60909,0,0,GD,Alden-Lancaster,AC,Beachy #2,Alden,Medina,12,55,0,1996,"Alden, NY
(42.90013055000048, -78.49091643399964)"
31051157840000,51,"Big Tree, LLC",15784,0,0,GD,Silver Lake,AC,Patrick 2,Leicester,Medina,0,0,0,1992,"Leicester, NY
(42.7719921900005, -77.89395719199968)"
31037138460000,37,United States Gypsum Co.,13846,0,0,GD,Huron Creek,AC,"Martin, C. #1",Batavia City,Medina,12,2816,0,1989,"Batavia City, NY
(42.99836355800045, -78.18823639699963)"
31037093440000,37,United States Gypsum Co.,9344,0,0,GD,Indian Falls,AC,Thurber #1,Alabama,Medina,10,881,24,1996,"Alabama, NY
(43.12753359900046, -78.45730864099966)"
31009207870000,9,Fault Line Oil Corp.,20787,0,0,GE,Ashford,AC,Rachic Et. Al #1,Ashford,Medina,8,126,0,1997,"Ashford, NY
(42.32096445800045, -78.60733561199964)"
31013157440000,13,"Kastle Resources Enterprises, Inc.",15744,0,0,GD,Lakeshore,AC,Falcone 5,Ellington,Medina,12,3110,0,1995,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31099042300000,99,Meridian Exploration Corp.,4230,0,0,GD,Fayette-Waterloo,PA,Sigrist 1 (799-1),Fayette,Queenston,4,680,0,1985,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31013164330000,13,"Anderson, Stanley K.",16433,0,0,GD,Lakeshore,AC,Anderson 3,Gerry,Medina,0,0,0,1991,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31009179730000,9,Great Lakes Energy Partners,17973,0,0,GD,Lakeshore,AC,"Kurek, E #4",Conewango,Medina,12,3904,0,1994,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013122200000,13,Belden & Blake Corporation,12220,0,0,GD,Lakeshore,AC,Howard 1351,Hanover,Medina,0,0,0,1985,"Hanover, NY
(42.963563303000456, -75.37938870499966)"
31013178470000,13,"Schreiner Oil & Gas, Inc.",17847,0,0,GD,Lakeshore,IN,Cochran 670,Ripley,Medina,12,95,1781,1993,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31051174450000,51,"Lenape Resources, Inc.",17445,0,0,GD,Uhley Corners-Caledonia,AC,Bovee 199,York,Medina,12,691,0,1997,"York, NY
(43.20406110900046, -76.93921900099963)"
31029192160000,29,"GFS Energy, Inc.",19216,0,0,GD,Brant-Eden,AC,Wierzba #1,Eden,Medina,10,912,0,1998,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013169850000,13,Nornew Energy Supply Inc.,16985,0,0,GD,Lakeshore,AC,Juul Unit #1,Kiantone,Medina,12,3080,0,1996,"Kiantone, NY
(42.02199943500045, -79.19809619699964)"
31009133680000,9,"Studley, Richard",13368,0,0,GD,Lakeshore,IN,Miller #1694-I,Persia,Medina,7,9,0,2000,"Persia, NY
(42.3847813000005, -78.93615603399968)"
31013135510000,13,"Bounty Oil & Gas, Inc.",13551,0,0,GD,Lakeshore,AC,Peterson #5,Busti,Medina,12,922,50,1988,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31029182700000,29,"Pan Energy Company, Inc.",18270,0,0,GD,Concord,AC,Kissing Bridge #1,Concord,Medina,6,431,0,1997,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31013155610000,13,"Stedman Energy, Inc.",15561,0,0,GD,Lakeshore,AC,D. Smith #2,Chautauqua,Medina,12,5881,35,1994,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013187710000,13,Belden & Blake Corporation,18771,0,0,GD,Lakeshore,AC,NYSRA #2-1593,Harmony,Medina,8,14432,200,1987,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31037194430000,37,United States Gypsum Co.,19443,0,0,GD,Indian Falls,AC,"Schafer, P. #1",Alabama,Medina,12,680,21,1987,"Alabama, NY
(43.12753359900046, -78.45730864099966)"
31013202990000,13,Great Lakes Energy Partners,20299,0,0,GD,Lakeshore,AC,"Kopta, A #6",Chautauqua,Medina,11,470,16,1994,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013144990000,13,"Kastle Resources Enterprises, Inc.",14499,0,0,GD,Lakeshore,IN,Kline NY #61,Harmony,Medina,12,0,0,1998,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31029147660000,29,Seneca Resources Corp.,14766,0,0,GD,North Collins,IN,Kohn #1186-I,North Collins,Onondaga,12,1755,7,1993,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31013157200000,13,"Stedman Energy, Inc.",15720,0,0,GD,Lakeshore,AC,"Sweeney, W. Jr #1",Harmony,Medina,0,711,95,1991,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31013225210000,13,Great Lakes Energy Partners,22521,0,0,GD,Lakeshore,AC,Brautigan F. #3,Clymer,Medina,8,1484,4200,1997,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013167270000,13,"REI-NY, Inc.",16727,0,0,GD,Lakeshore,AC,Hendrickson N. 1,Ellery,Medina,4,767,0,1990,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31037174560000,37,United States Gypsum Co.,17456,0,0,GD,Huron Creek,AC,Dieter #1,Pembroke,Medina,9,263,0,1994,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013186710000,13,"Kastle Resources Enterprises, Inc.",18671,0,0,GD,Lakeshore,AC,Wragg #1,Ellington,Medina,10,1926,80,1988,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31037173910000,37,Byron-Bergen Central School,17391,0,0,GW,Bergen,AC,Fee 1,Bergen,Medina,12,14390,0,1988,"Bergen, NY
(43.08145184600045, -77.94358953699964)"
31013192950000,13,"Lenape Resources, Inc.",19295,0,0,GD,Lakeshore,AC,Kofod #3 784,Gerry,Medina,12,2922,30,1992,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013160280000,13,Nornew Energy Supply Inc.,16028,0,0,GD,Lakeshore,AC,Hanstrom Unit #1,Busti,Medina,12,4505,92,1999,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31037144210000,37,L. W. Resources,14421,0,0,GD,Akron,AC,Bruning 1,Alabama,Medina,12,489,0,1992,"Alabama, NY
(43.12753359900046, -78.45730864099966)"
31037144870000,37,Clover Oil & Gas Co.,14487,0,0,GD,Alden-Lancaster,AC,Beal 3,Darien,Medina,12,918,,2000,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013103160000,13,Belden & Blake Corporation,10316,0,0,GD,Lakeshore,AC,Wakley 49,Ripley,Medina,12,3484,3,1999,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013176860000,13,Great Lakes Energy Partners,17686,0,0,GD,Lakeshore,AC,"Michielsen,L 1",Poland,Medina,12,4938,0,1988,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013207120000,13,Seneca Resources Corp.,20712,0,0,GD,Lakeshore,AC,"Ball, R. #1 #7323",Ellicott,Medina,12,2408,0,1996,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31009176050000,9,Great Lakes Energy Partners,17605,0,0,GD,Lakeshore,AC,Shultz #1,Conewango,Medina,9,1714,0,1991,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31053217000000,53,"Nornew, Inc.",21700,0,0,GW,Bradley Brook,AC,Warren 1,Lebanon,Oneida-Oswego,0,0,0,1997,"Lebanon, NY
(42.78105401200048, -75.64767937299968)"
31009162330000,9,Eastern American Energy Corp.,16233,0,0,GD,Lakeshore,AC,Pierce-Chubb Unit A-1,Randolph,Medina,12,1029,0,1996,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31029201810000,29,"Amos Zittel & Sons, Inc.",20181,0,0,GD,Brant-Eden,AC,Zittel 5,Eden,Medina,12,1,0,1995,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31037194760000,37,United States Gypsum Co.,19476,0,0,GD,Huron Creek,AC,Willard #1,Darien,Medina,12,6586,0,1990,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31101101070000,101,Steuben Gas Storage Co.,10107,0,0,OB,Adrian Reef,AC,Wood 1,Canisteo,Onondaga,0,0,0,1991,"Canisteo, NY
(42.26998333500046, -77.60498824199965)"
31121160720000,121,United States Gypsum Co.,16072,0,0,GD,Sheldon,AC,"Schiltz, L. #1",Sheldon,Medina,10,403,0,1986,"Sheldon, NY
(42.7372410640005, -78.41924809699964)"
31013187350000,13,"Kastle Resources Enterprises, Inc.",18735,0,0,GD,Lakeshore,AC,Lenczyk 1,Ellington,Medina,12,927,0,1994,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013187830000,13,"Shelex Drilling, Inc.",18783,0,0,GD,Lakeshore,AC,Strata #3,Gerry,Medina,12,1688,150,1988,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31029016110000,29,"Haier, Frederick and Phyllis",1611,0,0,GD,North Collins,AC,Goodell #204,North Collins,Medina,0,0,0,1997,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31011900010000,11,Auburn Enlarged Central School District,90001,0,0,GD,Auburn Geothermal,AC,Auburn Geothermal,Auburn City,Unknown,12,6606,0,1995,"Auburn City, NY
(42.92936151400045, -76.56590677499963)"
31013207480000,13,"Desert Gas Exploration, Inc.",20748,0,0,GD,Lakeshore,AC,Bloomquist #3,Carroll,Medina,12,3655,,2000,"Carroll, NY
(42.01751177700049, -78.34077780999968)"
31013159430000,13,"Nornew, Inc.",15943,0,0,GD,Lakeshore,AC,Backus Unit #1,Ellicott,Medina,12,8096,9,1989,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31013176270000,13,"Nornew, Inc.",17627,0,0,GD,Lakeshore,AC,Freders Unit #1,Ellicott,Medina,12,3950,0,1998,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31013135420000,13,"Southwell, Russel W",13542,0,0,OD,Busti,IN,Peereboom #4,Busti,Glade,1,804,73,2000,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31029199390000,29,"Stedman Energy, Inc.",19939,0,0,GD,Brant-Eden,AC,Valentine 2,Brant,Medina,12,1147,0,1994,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31051194380000,51,"Livingston Landowners Gas & Energy, Inc.",19438,0,0,GD,Avon,IN,Lepome 1,Avon,Medina,0,0,0,1993,"Avon, NY
(42.91258218200045, -77.74701633399968)"
31037194270000,37,United States Gypsum Co.,19427,0,0,GD,Indian Falls,AC,"Klotzbach, H. #1",Alabama,Medina,12,2535,69,1986,"Alabama, NY
(43.12753359900046, -78.45730864099966)"
31013105650000,13,Belden & Blake Corporation,10565,0,0,GD,Lakeshore,AC,Pettit 55,Chautauqua,Medina,11,3696,0,1993,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013198400000,13,"Nornew, Inc.",19840,0,0,GD,Lakeshore,AC,"Coons, F. #1",Kiantone,Medina,12,3732,0,1997,"Kiantone, NY
(42.02199943500045, -79.19809619699964)"
31013209410000,13,Great Lakes Energy Partners,20941,0,0,GD,Lakeshore,AC,Parker #2,Ellery,Devonian Shale,0,0,0,1987,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013191010000,13,"Resource America, Inc.",19101,0,0,GD,North Harmony,AC,Schauers #1b,Harmony,Bass Island,12,3338,167,1994,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31013200990000,13,"N.E.A. Cross of N.Y., Inc.",20099,0,0,GD,Lakeshore,PA,"Bliss, R #1",Mina,Medina,4,1408,0,1993,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31013157520000,13,"Kastle Resources Enterprises, Inc.",15752,0,0,GD,Lakeshore,AC,Rice NY #27,Cherry Creek,Grimsby,12,952,0,1998,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31013220100000,13,Seneca Resources Corp.,22010,0,0,GD,Lakeshore,AC,NYSRA 14 - 3 #7057,Busti,Medina,11,14429,120,1992,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31009183080000,9,Great Lakes Energy Partners,18308,0,0,GD,Lakeshore,AC,"Barrett, C #3",Conewango,Medina,12,4361,9,1993,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013197980000,13,"Matrix Energy Development, Inc.",19798,0,0,GD,Lakeshore,AC,Parker Drilling #5,Ellery,Medina,0,0,0,1993,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31121158240000,121,"Sheshunoff, Alex",15824,0,0,GD,Chaffee-Arcade,AC,James 1,Arcade,Medina,0,0,0,1995,"Arcade, NY
(42.533830182000486, -78.42824739199966)"
31055615430000,55,unknown,61543,0,0,NL,Unnamed,VP,Voided Permit,,None Specified,12,1300,0,1991,"NY
(42.82700178100049, -75.54396639699968)"
31037194520000,37,United States Gypsum Co.,19452,0,0,GD,Indian Falls,AC,Pelton #1,Pembroke,Medina,12,1558,0,1994,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013126250000,13,"20 Bliss Street, Inc.",12625,0,0,GD,Lakeshore,AC,Wilber 1,Arkwright,Medina,12,1598,,2000,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31029145060000,29,Seneca Resources Corp.,14506,0,0,GD,North Collins,IN,Geiger(Brooks)#432-I,Collins,Akron,11,2918,3,1993,"Collins, NY
(42.49661373900045, -78.92307914199966)"
31051161420000,51,"Lenape Resources, Inc.",16142,0,0,GD,Uhley Corners-Caledonia,AC,Daley 72,Caledonia,Medina,7,95,,2000,"Caledonia, NY
(42.97387118100045, -77.85328841499967)"
31013151820000,13,Great Lakes Energy Partners,15182,0,0,GD,Lakeshore,AC,"Geer,R 2",Chautauqua,Medina,12,2435,14,1989,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31009179060000,9,"Texas Keystone, Inc.",17906,0,0,GD,Lakeshore,AC,C Rich #1,Persia,Medina,12,1937,0,1998,"Persia, NY
(42.3847813000005, -78.93615603399968)"
31029158210000,29,"GFS Energy, Inc.",15821,0,0,GD,Buffalo Creek,AC,Handy #1,Marilla,Medina,7,1498,0,1991,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31029117380000,29,"Ardent Resources, Inc.",11738,0,0,GD,Concord,AC,Keen B. N1464,Concord,Medina,12,17184,0,1996,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31013113500000,13,Belden & Blake Corporation,11350,0,0,GD,Lakeshore,AC,Dean Unit 262 1,Portland,Medina,12,2750,0,1991,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31009179480000,9,Great Lakes Energy Partners,17948,0,0,GD,Lakeshore,AC,"Kurek, E #1",Conewango,Medina,12,4128,0,2000,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31029218000000,29,"Subsea Oil & Gas, Inc.",21800,0,0,GD,Alden-Lancaster,AC,Kreher #1,Newstead,Medina,12,3791,0,1998,"Newstead, NY
(42.96042359900048, -78.52367565699967)"
31051205740000,51,"Lenape Resources, Inc.",20574,0,0,GD,Avon,AC,Steele 2a,Avon,Medina,12,3159,0,1992,"Avon, NY
(42.91258218200045, -77.74701633399968)"
31013087560000,13,"Cotton Well Drilling Co., Inc.",8756,0,0,GD,Lakeshore,AC,Village of Forestville #1,Arkwright,Medina,12,631,0,1998,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31121148040000,121,"Hydrocarbon Generation, Inc.",14804,0,0,GD,Java,AC,Ludwig 1,Java,Medina,11,752,0,1991,"Java, NY
(42.694031045000486, -78.33762917299964)"
31037195320000,37,United States Gypsum Co.,19532,0,0,GD,Huron Creek,AC,Powell #1,Pembroke,Medina,12,6411,8,1989,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31099195890000,99,"Dunbar, Helen A. Covert",19589,0,0,GD,Fayette-Waterloo,AC,Covert 1 (4137),Varick,Queenston,12,0,,2000,"Varick, NY
(42.7672223400005, -76.76946950499968)"
31075025600000,75,Central Region,2560,0,0,GD,Pulaski,AC,Letts 0,Richland,Trenton,12,0,0,1991,"Richland, NY
(43.57087061800047, -76.05071830599968)"
31029209200000,29,"Subsea Oil & Gas, Inc.",20920,0,0,GD,Brant-Eden,AC,Depolevo #1,Brant,Medina,12,1532,0,1997,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013154630000,13,"Nornew, Inc.",15463,0,0,GD,Lakeshore,AC,Cederquist #1,Ellicott,Medina,12,79173,0,1986,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31037173290000,37,"New York Gas & Oil Co, Inc.",17329,0,0,GD,Alden-Lancaster,AC,Darien Lake State Park 19,Darien,Medina,12,1714,0,1997,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013136940000,13,"Nornew, Inc.",13694,0,0,GD,Lakeshore,AC,Opelecky 20597,Harmony,Medina,12,5180,347,1992,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31029193670000,29,"Cotton Well Drilling Co., Inc.",19367,0,0,GD,Brant-Eden,AC,Zittle E #4,Boston,Medina,12,2885,15,1993,"Boston, NY
(42.6409508320005, -78.73951583799965)"
31121172610000,121,United States Gypsum Co.,17261,0,0,GD,Sheldon,AC,Victor #1,Sheldon,Medina,8,229,0,1992,"Sheldon, NY
(42.7372410640005, -78.41924809699964)"
